ID Selection	View	Channel	BeginTimes	EndTimes	LowFreqHz	HighFreqHz	Notes
386	Spectrogram 1	10	39833.365766535	39835.734957058	66.100	190.100	
387	Spectrogram 1	10	39847.344490622	39850.542897828	104.700	192.800	
388	Spectrogram 1	10	39894.965220138	39897.334410661	74.400	239.700	
389	Spectrogram 1	10	39897.689789240	39899.585141658	118.500	206.600	
390	Spectrogram 1	10	39922.566289733	39925.527777887	60.600	195.600	?
391	Spectrogram 1	10	40008.568405726	40010.937596249	49.600	267.200	?
392	Spectrogram 1	10	40018.992844028	40020.769736920	74.400	176.300	?
393	Spectrogram 1	10	40022.309710760	40024.205063179	77.100	179.100	?
394	Spectrogram 1	10	40041.618613524	40043.632425469	85.400	154.300	?
395	Spectrogram 1	10	40045.053939783	40046.949292201	82.600	170.800	?
396	Spectrogram 1	10	40065.428978282	40067.205871175	41.300	212.100	?
397	Spectrogram 1	10	40474.353262586	40476.722453110	101.900	195.600	
398	Spectrogram 1	10	40601.934672261	40603.711565153	79.900	292.000	?
399	Spectrogram 1	10	40619.348222606	40621.362034551	74.400	168.000	
400	Spectrogram 1	10	40631.431094274	40634.037203850	66.100	168.000	
401	Spectrogram 1	10	40635.103339585	40636.880232478	71.600	157.000	
402	Spectrogram 1	10	40677.156471372	40679.170283317	85.400	179.100	
403	Spectrogram 1	10	40709.496422014	40711.510233959	82.600	148.800	
404	Spectrogram 1	10	40704.758040967	40706.534933860	140.500	247.900	?
405	Spectrogram 1	10	40723.474646101	40726.317674729	77.100	170.800	
406	Spectrogram 1	10	40729.989920039	40732.714489141	68.900	184.600	
407	Spectrogram 1	10	40756.169475321	40759.012503949	71.600	187.300	
408	Spectrogram 1	10	40807.581409674	40810.187519250	93.700	190.100	
409	Spectrogram 1	10	40809.239843040	40811.964412142	112.900	236.900	
410	Spectrogram 1	10	40899.150623396	40901.638273445	110.200	267.200	
411	Spectrogram 1	10	40911.351954590	40913.602685587	79.900	187.300	
412	Spectrogram 1	10	40923.672245311	40925.922976308	79.900	170.800	
413	Spectrogram 1	10	40925.567597730	40927.462950148	90.900	187.300	
414	Spectrogram 1	10	40969.516081935	40972.122191510	112.900	250.700	
415	Spectrogram 1	10	41058.598145607	41060.848876604	88.200	275.500	
416	Spectrogram 1	10	41061.441174235	41063.573445706	85.400	275.500	
417	Spectrogram 1	10	41093.425246298	41095.202139191	107.400	225.900	
418	Spectrogram 1	10	41098.637465449	41100.769736920	99.200	239.700	
419	Spectrogram 1	10	41196.130155479	41198.854724580	85.400	181.800	
420	Spectrogram 1	10	41199.447022211	41203.237727048	90.900	195.600	
421	Spectrogram 1	10	41214.728301086	41216.386734452	68.900	168.000	
422	Spectrogram 1	10	41215.912896347	41217.926708292	82.600	187.300	
423	Spectrogram 1	10	41223.257386969	41225.271198914	82.600	195.600	
424	Spectrogram 1	10	41248.015427937	41250.503077986	88.200	256.200	
425	Spectrogram 1	10	41270.996576012	41273.484226061	77.100	190.100	
426	Spectrogram 1	10	41286.515273939	41288.766004936	74.400	162.500	
427	Spectrogram 1	10	41318.262426950	41320.513157947	66.100	212.100	
428	Spectrogram 1	10	41397.393390424	41399.525661895	57.900	179.100	
429	Spectrogram 1	10	41411.016735933	41413.149007404	96.400	212.100	
430	Spectrogram 1	10	41419.190443238	41421.322714709	63.400	159.800	
431	Spectrogram 1	10	41421.915012340	41423.454986180	57.900	124.000	
432	Spectrogram 1	10	41483.395506417	41485.764696940	110.200	209.400	
433	Spectrogram 1	10	41587.758848963	41590.364958539	101.900	187.300	
434	Spectrogram 1	10	41596.761772952	41599.249423001	82.600	270.000	
435	Spectrogram 1	10	41682.171591313	41684.896160415	74.400	198.300	
436	Spectrogram 1	10	41685.725377098	41688.331486673	55.100	173.600	
437	Spectrogram 1	10	41739.742921027	41742.704409181	101.900	261.700	
438	Spectrogram 1	10	41786.416474334	41789.141043435	68.900	212.100	
439	Spectrogram 1	10	41814.491382034	41816.979032083	85.400	187.300	
440	Spectrogram 1	10	41823.612765548	41826.100415597	101.900	234.200	
441	Spectrogram 1	10	41851.924592300	41854.412242349	79.900	203.900	
442	Spectrogram 1	10	41894.570521718	41896.821252715	82.600	212.100	?
443	Spectrogram 1	10	41925.014619941	41927.976108095	77.100	192.800	
444	Spectrogram 1	10	42019.782740869	42022.862688549	79.900	198.300	
445	Spectrogram 1	10	42120.829216683	42122.843028628	68.900	195.600	
447	Spectrogram 1	10	42126.515273939	42128.884464462	115.702	247.934	
448	Spectrogram 1	10	42148.193367226	42150.799476802	63.361	187.328	
449	Spectrogram 1	10	42168.449946199	42170.819136723	66.116	159.780	
450	Spectrogram 1	10	42171.411434353	42173.780624877	60.606	151.515	
451	Spectrogram 1	10	42252.556709773	42254.807440770	112.948	195.592	
452	Spectrogram 1	10	42352.891928430	42355.379578480	115.702	195.592	?
453	Spectrogram 1	10	42431.668013327	42433.563365745	99.174	283.747	
454	Spectrogram 1	10	42611.964412142	42614.333602665	112.948	245.179	
455	Spectrogram 1	10	42628.667205331	42631.154855380	82.645	217.631	
456	Spectrogram 1	10	42656.031355874	42658.282086871	79.890	190.083	
457	Spectrogram 1	10	42674.747961007	42676.880232478	85.399	203.857	
458	Spectrogram 1	10	42705.902816387	42708.153547384	77.135	187.328	
459	Spectrogram 1	10	42746.061095755	42748.785664857	60.606	179.063	
460	Spectrogram 1	10	42749.022583909	42751.865612537	68.871	176.309	
461	Spectrogram 1	10	42770.937596249	42773.543705824	71.625	170.799	?
462	Spectrogram 1	10	42807.778508885	42810.384618460	93.664	283.747	
463	Spectrogram 1	10	42851.016735933	42853.149007404	90.909	176.309	
464	Spectrogram 1	10	42873.287126851	42875.064019743	77.135	179.063	
465	Spectrogram 1	10	42944.955140178	42947.324330701	82.645	206.612	?
466	Spectrogram 1	10	42966.870652517	42969.358302567	112.948	256.198	?
467	Spectrogram 1	10	43090.069059724	43092.201331194	93.664	269.972	?
468	Spectrogram 1	10	43168.133887463	43170.739997039	85.399	181.818	
469	Spectrogram 1	10	43193.958064166	43195.971876111	96.419	170.799	?
470	Spectrogram 1	10	43202.487650049	43204.383002468	115.702	223.140	?
471	Spectrogram 1	10	43207.344490622	43209.713681145	82.645	214.876	?
472	Spectrogram 1	10	43243.119267522	43245.606917572	93.664	187.328	
473	Spectrogram 1	10	43246.199215202	43249.279162883	74.380	190.083	
474	Spectrogram 1	10	43249.397622409	43252.003731984	79.890	162.534	
475	Spectrogram 1	10	43263.138927443	43265.508117966	82.645	173.554	
476	Spectrogram 1	10	43265.863496545	43268.943444225	79.890	162.534	
477	Spectrogram 1	10	43274.155663376	43276.524853899	77.135	168.044	
478	Spectrogram 1	10	43294.649161402	43297.136811451	68.871	179.063	
479	Spectrogram 1	10	43297.373730503	43299.506001974	63.361	190.083	
480	Spectrogram 1	10	43315.498038006	43317.748769003	55.096	148.760	?
481	Spectrogram 1	10	43364.896160415	43367.146891412	90.909	220.386	?
482	Spectrogram 1	10	43539.387542448	43542.112111550	74.380	220.386	
483	Spectrogram 1	10	43570.424438302	43572.082871668	74.380	187.328	
484	Spectrogram 1	10	43581.559633761	43583.573445706	99.174	181.818	
485	Spectrogram 1	10	43591.865612537	43594.116343534	71.625	190.083	
486	Spectrogram 1	10	43599.091643633	43601.460834156	104.683	173.554	
487	Spectrogram 1	10	43623.731225074	43625.626577493	55.096	201.102	
488	Spectrogram 1	10	43654.056863771	43656.426054294	57.851	239.669	
489	Spectrogram 1	10	43650.147699408	43652.990728036	49.587	303.030	?
490	Spectrogram 1	10	43667.324330701	43668.745845015	132.231	236.915	?
491	Spectrogram 1	10	43757.590989635	43760.315558736	96.419	214.876	
492	Spectrogram 1	10	43793.721145114	43795.971876111	77.135	181.818	
493	Spectrogram 1	10	43733.662165350	43735.320598717	52.342	187.328	?
494	Spectrogram 1	10	43681.895352419	43684.264542942	68.871	242.424	?
495	Spectrogram 1	10	43811.609033564	43814.570521718	74.380	181.818	
496	Spectrogram 1	10	43829.614881540	43832.457910168	74.380	159.780	
497	Spectrogram 1	10	43850.108379566	43851.648353406	77.135	159.780	
498	Spectrogram 1	10	43852.714489141	43854.609841560	93.664	195.592	
499	Spectrogram 1	10	43860.177439289	43862.191251234	60.606	162.534	
500	Spectrogram 1	10	43862.665089339	43865.034279862	49.587	168.044	
501	Spectrogram 1	10	43897.966028134	43900.453678184	71.625	187.328	?
502	Spectrogram 1	10	43903.296706811	43905.428978282	63.361	201.102	
503	Spectrogram 1	10	43917.393390424	43919.644121422	41.322	176.309	
504	Spectrogram 1	10	43923.553785785	43926.041435834	99.174	201.102	
505	Spectrogram 1	10	43977.689789240	43979.822060711	68.871	168.044	
506	Spectrogram 1	10	43980.888196446	43982.783548865	77.135	165.289	
507	Spectrogram 1	10	43992.852608588	43995.458718164	82.645	146.006	
508	Spectrogram 1	10	44008.489266041	44010.621537512	104.683	234.160	?
509	Spectrogram 1	10	44201.697753208	44204.303862784	52.342	258.953	
510	Spectrogram 1	10	44225.745037019	44227.877308490	79.890	190.083	
511	Spectrogram 1	10	44227.758848963	44230.483418065	49.587	220.386	
512	Spectrogram 1	10	44230.957256170	44233.681825271	46.832	286.501	
513	Spectrogram 1	10	44261.875192498	44264.125923495	79.890	181.818	
514	Spectrogram 1	10	44267.442790227	44269.338142646	93.664	225.895	
515	Spectrogram 1	10	44270.404278381	44273.128847483	82.645	203.857	
516	Spectrogram 1	10	44280.000000000	44281.895352419	57.851	187.328	
517	Spectrogram 1	10	44312.220991116	44314.116343534	66.116	275.482	
518	Spectrogram 1	10	44349.061903751	44351.668013327	77.135	184.573	
519	Spectrogram 1	10	44351.904932379	44353.563365745	110.193	349.862	
520	Spectrogram 1	10	44353.563365745	44355.577177690	88.154	159.780	
521	Spectrogram 1	10	44377.255270977	44379.742921027	68.871	179.063	
522	Spectrogram 1	10	44407.936788253	44409.832140671	71.625	157.025	
523	Spectrogram 1	10	44410.779816881	44412.675169299	66.116	176.309	
524	Spectrogram 1	10	44430.207179171	44432.457910168	85.399	162.534	
525	Spectrogram 1	10	44435.064019743	44436.840912636	88.154	165.289	
526	Spectrogram 1	10	44446.673053307	44448.686865252	88.154	181.818	
527	Spectrogram 1	10	44449.871460513	44452.003731984	71.625	165.289	
528	Spectrogram 1	10	44503.178247285	44505.428978282	107.438	181.818	
529	Spectrogram 1	10	44518.045167818	44520.651277394	79.890	184.573	
530	Spectrogram 1	10	44538.420206318	44540.670937315	85.399	239.669	
531	Spectrogram 1	10	44542.684749260	44545.764696940	71.625	201.102	
532	Spectrogram 1	10	44561.638273445	44563.533625864	77.135	184.573	
533	Spectrogram 1	10	44564.007463968	44566.258194965	85.399	206.612	
534	Spectrogram 1	10	44567.679709279	44569.338142646	90.909	154.270	
535	Spectrogram 1	10	44568.390466436	44570.878116486	66.116	278.237	
536	Spectrogram 1	10	44585.981956071	44587.995768016	68.871	250.689	
537	Spectrogram 1	10	44601.026315893	44602.684749260	93.664	162.534	
538	Spectrogram 1	10	44602.803208786	44604.935480257	60.606	170.799	
539	Spectrogram 1	10	44610.384618460	44612.398430405	68.871	157.025	
540	Spectrogram 1	10	44625.428978282	44627.916628332	63.361	217.631	
541	Spectrogram 1	10	44620.572137710	44622.230571076	63.361	154.270	
542	Spectrogram 1	10	44641.539973840	44643.672245311	71.625	173.554	
543	Spectrogram 1	10	44644.383002468	44646.159895360	79.890	168.044	
544	Spectrogram 1	10	44655.636657453	44658.598145607	115.702	280.992	
545	Spectrogram 1	10	44658.242767029	44660.138119447	77.135	173.554	
546	Spectrogram 1	10	44662.388850444	44664.402662389	79.890	201.102	
547	Spectrogram 1	10	44664.521121915	44666.061095755	63.361	132.231	
548	Spectrogram 1	10	44677.433210267	44679.683941264	96.419	179.063	?
549	Spectrogram 1	10	44729.555401777	44732.161511352	107.438	319.559	
550	Spectrogram 1	10	44752.062711747	44753.365766535	88.154	159.780	
551	Spectrogram 1	10	44753.484226061	44755.261118954	101.928	264.463	
552	Spectrogram 1	10	44757.808248766	44759.822060711	88.154	242.424	
553	Spectrogram 1	10	44798.558325765	44800.335218657	68.871	256.198	
554	Spectrogram 1	10	44813.128847483	44815.379578480	66.116	179.063	?
555	Spectrogram 1	10	44854.293782823	44856.189135242	82.645	214.876	
556	Spectrogram 1	10	44880.710757157	44883.198407206	66.116	275.482	
557	Spectrogram 1	10	44889.239843040	44891.845952616	82.645	176.309	?
558	Spectrogram 1	10	44896.939712241	44898.953524186	99.174	179.063	
559	Spectrogram 1	10	44916.959372162	44919.447022211	55.096	231.405	
560	Spectrogram 1	10	45010.661357354	45013.504385982	88.154	319.559	
561	Spectrogram 1	10	45036.485534057	45039.447022211	93.664	212.121	
562	Spectrogram 1	10	45060.651277394	45063.138927443	77.135	234.160	
563	Spectrogram 1	10	45106.139735439	45108.982764067	82.645	201.102	
564	Spectrogram 1	10	45123.435326259	45126.278354886	82.645	184.573	
565	Spectrogram 1	10	45127.462950148	45129.950600197	101.928	181.818	
566	Spectrogram 1	10	45137.650469398	45140.967336130	77.135	187.328	
567	Spectrogram 1	10	45154.116343534	45156.367074531	90.909	181.818	
568	Spectrogram 1	10	45156.722453110	45159.091643633	82.645	154.270	
569	Spectrogram 1	10	45168.094567621	45170.226839092	90.909	228.650	
570	Spectrogram 1	10	45174.372922507	45176.505193978	96.419	187.328	
571	Spectrogram 1	10	45177.689789240	45179.940520237	79.890	184.573	
572	Spectrogram 1	10	45189.772660908	45191.904932379	88.154	176.309	
573	Spectrogram 1	10	45216.189135242	45218.321406713	66.116	173.554	
574	Spectrogram 1	10	45219.150623396	45221.519813919	66.116	181.818	
575	Spectrogram 1	10	45221.875192498	45224.718221125	63.361	173.554	
576	Spectrogram 1	10	45228.035087858	45230.522737907	71.625	151.515	
577	Spectrogram 1	10	45235.142659427	45237.630309477	85.399	360.882	
578	Spectrogram 1	10	45237.808248766	45240.177439289	63.361	157.025	
579	Spectrogram 1	10	45259.960180158	45262.447830207	79.890	223.140	
580	Spectrogram 1	10	45284.362842547	45286.968952122	85.399	214.876	
581	Spectrogram 1	10	45295.261118954	45297.511849951	99.174	256.198	
582	Spectrogram 1	10	45303.375846496	45305.508117966	104.683	159.780	?
583	Spectrogram 1	10	45310.246499013	45312.615689536	66.116	195.592	
584	Spectrogram 1	10	45315.340258638	45317.590989635	71.625	176.309	
585	Spectrogram 1	10	45356.682633268	45359.051823791	79.890	190.083	
586	Spectrogram 1	10	45360.000000000	45363.079947680	71.625	225.895	
587	Spectrogram 1	10	45389.851800592	45392.339450642	74.380	253.444	
588	Spectrogram 1	10	45409.634541461	45411.056055775	77.135	176.309	
589	Spectrogram 1	10	45412.477570089	45414.372922507	90.909	168.044	
590	Spectrogram 1	10	45423.375846496	45425.626577493	104.683	418.733	
591	Spectrogram 1	10	45469.338142646	45471.588873643	107.438	250.689	
592	Spectrogram 1	10	45477.452870188	45479.822060711	66.116	358.127	
593	Spectrogram 1	10	45481.243575025	45483.612765548	79.890	217.631	
594	Spectrogram 1	10	45495.577177690	45498.064827739	110.193	247.934	
595	Spectrogram 1	10	45506.120075518	45508.252346989	99.174	184.573	
596	Spectrogram 1	10	45526.376654492	45528.982764067	96.419	223.140	
597	Spectrogram 1	10	45536.268274926	45539.585141658	77.135	190.083	
598	Spectrogram 1	10	45551.549553801	45554.511041955	68.871	217.631	
599	Spectrogram 1	10	45563.277046890	45565.290858835	66.116	203.857	
600	Spectrogram 1	10	45578.795244817	45580.927516288	55.096	203.857	
601	Spectrogram 1	10	45590.996576012	45593.128847483	79.890	209.366	
602	Spectrogram 1	10	45593.128847483	45595.616497532	60.606	206.612	
603	Spectrogram 1	10	45605.330678677	45607.462950148	79.890	209.366	
604	Spectrogram 1	10	45617.768928924	45620.019659921	71.625	201.102	
605	Spectrogram 1	10	45644.540781836	45646.791512833	88.154	201.102	
606	Spectrogram 1	10	45639.328562685	45641.697753208	90.909	234.160	
607	Spectrogram 1	10	45657.808248766	45659.822060711	99.174	245.179	
608	Spectrogram 1	10	45672.971068115	45675.458718164	63.361	286.501	
609	Spectrogram 1	10	45677.709449161	45680.078639684	63.361	157.025	
610	Spectrogram 1	10	45704.836680652	45706.850492596	96.419	201.102	
611	Spectrogram 1	10	45711.588873643	45714.194983218	74.380	181.818	
612	Spectrogram 1	10	45725.567597730	45728.055247779	77.135	253.444	
613	Spectrogram 1	10	45743.218067127	45744.876500494	49.587	181.818	
614	Spectrogram 1	10	45791.786472853	45793.681825271	74.380	184.573	
615	Spectrogram 1	10	45798.301746792	45800.907856367	74.380	179.063	
616	Spectrogram 1	10	45800.907856367	45803.158587364	85.399	187.328	
617	Spectrogram 1	10	45825.192059230	45826.968952122	60.606	198.347	
618	Spectrogram 1	10	45866.534933860	45868.074907700	82.645	162.534	
619	Spectrogram 1	10	45912.615689536	45915.695637216	46.832	206.612	
620	Spectrogram 1	10	45921.144775420	45924.224723100	82.645	245.179	
621	Spectrogram 1	10	45937.847568608	45940.098299605	104.683	184.573	?
622	Spectrogram 1	10	45945.192059230	45947.324330701	93.664	212.121	
623	Spectrogram 1	10	45949.575061698	45951.588873643	60.606	176.309	
624	Spectrogram 1	10	45964.619921520	45967.107571570	77.135	220.386	
625	Spectrogram 1	10	45992.813288746	45995.774776900	57.851	220.386	
626	Spectrogram 1	10	45995.774776900	45997.907048371	66.116	256.198	
627	Spectrogram 1	10	45998.025507897	46000.039319842	74.380	283.747	
628	Spectrogram 1	10	46008.805324778	46011.174515301	68.871	181.818	
629	Spectrogram 1	10	46010.819136723	46012.951408193	68.871	162.534	
630	Spectrogram 1	10	46013.069867720	46016.031355874	52.342	181.818	
631	Spectrogram 1	10	46020.177439289	46022.902008391	66.116	278.237	
632	Spectrogram 1	10	46027.995768016	46029.891120434	57.851	198.347	
633	Spectrogram 1	10	46044.343182626	46046.120075518	74.380	236.915	
634	Spectrogram 1	10	46061.164435341	46063.415166338	88.154	225.895	
635	Spectrogram 1	10	46072.062711747	46074.194983218	71.625	347.107	
636	Spectrogram 1	10	46086.515273939	46088.647545410	82.645	192.837	
637	Spectrogram 1	10	46109.970260118	46112.220991116	79.890	236.915	
638	Spectrogram 1	10	46117.551669793	46120.039319842	63.361	212.121	
639	Spectrogram 1	10	46135.083679664	46137.452870188	79.890	239.669	
640	Spectrogram 1	10	46145.626577493	46147.048091807	71.625	195.592	
641	Spectrogram 1	10	46146.692713228	46148.588065647	96.419	217.631	
642	Spectrogram 1	10	46161.263234946	46163.040127838	107.438	374.656	
643	Spectrogram 1	10	46167.660049358	46169.910780355	121.212	203.857	
644	Spectrogram 1	10	46176.544513820	46178.676785291	77.135	247.934	
645	Spectrogram 1	10	46180.453678184	46182.704409181	90.909	165.289	
646	Spectrogram 1	10	46220.138119447	46222.744229023	101.928	272.727	
647	Spectrogram 1	10	46232.694829220	46234.827100691	60.606	206.612	
648	Spectrogram 1	10	46265.745037019	46268.706525173	77.135	228.650	
649	Spectrogram 1	10	46300.335218657	46301.638273445	68.871	146.006	
650	Spectrogram 1	10	46311.825792695	46314.194983218	82.645	181.818	
651	Spectrogram 1	10	46318.163627345	46320.177439289	93.664	231.405	
652	Spectrogram 1	10	46338.124307502	46340.256578973	96.419	173.554	?
653	Spectrogram 1	10	46382.428170286	46385.034279862	82.645	267.218	
654	Spectrogram 1	10	46440.829216683	46442.724569102	104.683	181.818	?
655	Spectrogram 1	10	46444.738381046	46446.870652517	60.606	402.204	
656	Spectrogram 1	10	46462.744229023	46465.587257651	68.871	176.309	
657	Spectrogram 1	10	46468.548745805	46471.391774432	74.380	278.237	
658	Spectrogram 1	10	46484.540781836	46486.673053307	63.361	206.612	
659	Spectrogram 1	10	46499.229763080	46501.717413129	68.871	170.799	
660	Spectrogram 1	10	46510.246499013	46512.734149062	77.135	184.573	
661	Spectrogram 1	10	46513.207987167	46516.880232478	68.871	371.901	
662	Spectrogram 1	10	46517.235611056	46519.841720632	68.871	187.328	
663	Spectrogram 1	10	46519.960180158	46522.092451629	104.683	217.631	
664	Spectrogram 1	10	46527.541589832	46530.384618460	66.116	341.598	
665	Spectrogram 1	10	46532.279970879	46535.359918559	60.606	192.837	
666	Spectrogram 1	10	46549.693521224	46551.707333169	71.625	206.612	
667	Spectrogram 1	10	46552.299630800	46554.313442744	74.380	231.405	
668	Spectrogram 1	10	46557.571329714	46559.703601185	77.135	242.424	
669	Spectrogram 1	10	46560.058979763	46562.783548865	82.645	264.463	
670	Spectrogram 1	10	46573.444906219	46575.103339585	63.361	201.102	
671	Spectrogram 1	10	46590.384618460	46592.279970879	90.909	225.895	
672	Spectrogram 1	10	46604.718221125	46606.732033070	68.871	225.895	
673	Spectrogram 1	10	46612.418090326	46614.787280849	85.399	181.818	
674	Spectrogram 1	10	46600.098299605	46601.993652024	85.399	209.366	?
675	Spectrogram 1	10	46628.943444225	46631.075715696	71.625	195.592	
676	Spectrogram 1	10	46644.106263574	46646.120075518	57.851	187.328	
677	Spectrogram 1	10	46652.872268509	46655.478378085	82.645	264.463	
678	Spectrogram 1	10	46687.818328727	46689.595221619	88.154	179.063	
679	Spectrogram 1	10	46691.016735933	46693.149007404	82.645	212.121	
680	Spectrogram 1	10	46699.071983712	46700.848876604	82.645	250.689	
681	Spectrogram 1	10	46700.967336130	46703.336526654	77.135	181.818	
682	Spectrogram 1	10	46703.928824284	46706.298014808	74.380	184.573	
683	Spectrogram 1	10	46719.920860316	46722.171591313	79.890	289.256	
684	Spectrogram 1	10	46763.158587364	46765.409318361	93.664	176.309	
685	Spectrogram 1	10	46772.043051826	46774.767620928	77.135	223.140	
686	Spectrogram 1	10	46808.292166831	46810.779816881	74.380	294.766	
687	Spectrogram 1	10	46810.779816881	46813.030547878	93.664	479.339	
688	Spectrogram 1	10	46839.328562685	46841.460834156	63.361	192.837	
689	Spectrogram 1	10	46867.995768016	46870.838796644	88.154	471.074	
690	Spectrogram 1	10	46876.880232478	46878.894044423	107.438	159.780	?
691	Spectrogram 1	10	46892.516889931	46895.122999506	71.625	181.818	?
692	Spectrogram 1	10	46921.776892892	46923.909164363	90.909	501.377	
693	Spectrogram 1	10	46928.766004936	46931.135195459	71.625	198.347	
694	Spectrogram 1	10	46992.734149062	46994.747961007	82.645	206.612	
695	Spectrogram 1	10	47000.907856367	47003.750884995	68.871	462.810	
696	Spectrogram 1	10	47028.272006910	47030.996576012	96.419	280.992	
697	Spectrogram 1	10	47034.668821323	47036.801092794	77.135	192.837	?
698	Spectrogram 1	10	47036.090335637	47038.577985686	68.871	212.121	
699	Spectrogram 1	10	47045.449138203	47048.055247779	88.154	495.868	
700	Spectrogram 1	10	47063.928824284	47066.298014808	71.625	468.320	
701	Spectrogram 1	10	47085.251538993	47088.331486673	55.096	239.669	
702	Spectrogram 1	10	47110.364958539	47113.089527641	101.928	449.036	
703	Spectrogram 1	10	47128.370806515	47130.739997039	104.683	460.055	
704	Spectrogram 1	10	47142.585949654	47145.310518756	79.890	209.366	
705	Spectrogram 1	10	47146.732033070	47149.338142646	74.380	192.837	
706	Spectrogram 1	10	47162.961488154	47165.093759625	74.380	239.669	
707	Spectrogram 1	10	47187.127231491	47190.088719645	79.890	217.631	
708	Spectrogram 1	10	47211.529893880	47213.780624877	88.154	181.818	
709	Spectrogram 1	10	47229.654201382	47232.497230010	82.645	212.121	
710	Spectrogram 1	10	47232.971068115	47235.221799112	82.645	179.063	
711	Spectrogram 1	10	47239.604801579	47242.329370681	68.871	220.386	
712	Spectrogram 1	10	47278.992844028	47281.362034551	118.457	261.708	
713	Spectrogram 1	10	47285.863496545	47288.469606120	77.135	264.463	
714	Spectrogram 1	10	47289.891120434	47292.260310958	71.625	170.799	
715	Spectrogram 1	10	47292.852608588	47295.458718164	63.361	181.818	
716	Spectrogram 1	10	47339.585141658	47341.480494077	90.909	206.612	
717	Spectrogram 1	10	47347.048091807	47349.891120434	107.438	258.953	
718	Spectrogram 1	10	47367.423130306	47369.792320829	77.135	228.650	
719	Spectrogram 1	10	47374.175323297	47376.426054294	99.174	245.179	
720	Spectrogram 1	10	47397.926708292	47400.414358342	66.116	297.521	
721	Spectrogram 1	10	47406.218875123	47408.706525173	118.457	272.727	
722	Spectrogram 1	10	47442.585949654	47445.310518756	129.477	303.030	
723	Spectrogram 1	10	47472.734149062	47474.866420533	96.419	267.218	
724	Spectrogram 1	10	47479.604801579	47481.855532577	101.928	256.198	
725	Spectrogram 1	10	47483.040127838	47485.409318361	74.380	220.386	
726	Spectrogram 1	10	47538.953524186	47540.848876604	71.625	283.747	
727	Spectrogram 1	10	47541.204255183	47543.099607601	79.890	278.237	
728	Spectrogram 1	10	47563.000807996	47565.488458045	99.174	275.482	
729	Spectrogram 1	10	47570.582217670	47572.359110563	79.890	203.857	
730	Spectrogram 1	10	47608.015427937	47609.910780355	88.154	292.011	
731	Spectrogram 1	10	47634.431902270	47636.564173741	49.587	297.521	
732	Spectrogram 1	10	47716.169475321	47718.183287266	79.890	206.612	
733	Spectrogram 1	10	47728.607725568	47730.739997039	79.890	201.102	
734	Spectrogram 1	10	47747.679709279	47749.575061698	90.909	319.559	
735	Spectrogram 1	10	47780.138119447	47781.796552813	79.890	231.405	
736	Spectrogram 1	10	47828.706525173	47830.720337117	71.625	173.554	
737	Spectrogram 1	10	47844.935480257	47847.186211254	57.851	278.237	
738	Spectrogram 1	10	47870.167359329	47871.944252221	71.625	201.102	
739	Spectrogram 1	10	47970.384618460	47972.398430405	82.645	209.366	
740	Spectrogram 1	10	48067.640389437	48070.009579961	63.361	242.424	
741	Spectrogram 1	10	48076.643313425	48079.130963475	115.702	314.050	
742	Spectrogram 1	10	48078.538665844	48081.026315893	71.625	201.102	
743	Spectrogram 1	10	48089.200023198	48091.569213722	82.645	305.785	
744	Spectrogram 1	10	48115.853416584	48117.867228529	82.645	162.534	
745	Spectrogram 1	10	48210.147699408	48212.635349457	74.380	242.424	
746	Spectrogram 1	10	48133.978224087	48135.755116979	79.890	192.837	
747	Spectrogram 1	10	48146.890312438	48149.022583909	90.909	192.837	
748	Spectrogram 1	10	48265.113419546	48266.890312438	77.135	192.837	
749	Spectrogram 1	10	48281.342374630	48282.763888944	66.116	154.270	
750	Spectrogram 1	10	48282.763888944	48284.540781836	60.606	250.689	
751	Spectrogram 1	10	48284.422322310	48286.317674729	93.664	214.876	
752	Spectrogram 1	10	48303.849684600	48305.508117966	121.212	253.444	
753	Spectrogram 1	10	48307.758848963	48310.601877591	66.116	225.895	
754	Spectrogram 1	10	48330.739997039	48333.109187562	68.871	228.650	
755	Spectrogram 1	10	48335.122999506	48337.610649556	79.890	195.592	
756	Spectrogram 1	10	48441.618613524	48444.106263574	90.909	247.934	
757	Spectrogram 1	10	48462.349030602	48464.125923495	79.890	225.895	
758	Spectrogram 1	10	48525.251538993	48528.213027147	63.361	179.063	
759	Spectrogram 1	10	48530.463758144	48533.069867720	93.664	360.882	
760	Spectrogram 1	10	48541.598953603	48543.968144126	90.909	165.289	
761	Spectrogram 1	10	48557.709449161	48560.315558736	88.154	206.612	
762	Spectrogram 1	10	48568.252346989	48570.976916091	66.116	280.992	
763	Spectrogram 1	10	48573.701485192	48576.426054294	63.361	236.915	
764	Spectrogram 1	10	48595.024199901	48597.393390424	71.625	217.631	
765	Spectrogram 1	10	48598.163627345	48600.414358342	99.174	236.915	
766	Spectrogram 1	10	48615.695637216	48617.472530109	93.664	236.915	
767	Spectrogram 1	10	48617.235611056	48619.249423001	107.438	242.424	
768	Spectrogram 1	10	48669.417282330	48671.668013327	66.116	223.140	
769	Spectrogram 1	10	48686.830832675	48689.318482725	88.154	236.915	
770	Spectrogram 1	10	48731.609033564	48734.215143139	77.135	217.631	
771	Spectrogram 1	10	48781.835872655	48784.323522705	63.361	203.857	
772	Spectrogram 1	10	48788.588065647	48791.075715696	66.116	236.915	
